FishID_nodash,Stream,Sex,GenGrp,hindex,cohort,FirstMonthCaught,LastMonthCaught,Longevity,LRS
FCA2R5K1003,Caigual,F,F1,0.309,11,3/11/10,5/13/10,3,0
FCA2R8G1003,Caigual,F,F1xN,0.217,11,3/11/10,4/11/10,2,0
FCA2V3K4K1003,Caigual,F,F1,0.375,11,3/11/10,6/14/11,16,0
FCA2Y8K1003,Caigual,F,F1xI,0.655,11,3/11/10,5/13/10,3,0
FCA2Y8Y1003,Caigual,F,F1xN,0.107,11,3/11/10,6/14/11,16,0
FCA3G4K1003,Caigual,F,F1xI,0.296,11,3/11/10,7/12/10,5,0
FCA3G4O1003,Caigual,F,I,0.784,11,3/11/10,5/13/10,3,0
FCA3G4P1003,Caigual,F,F1,0.359,11,3/11/10,10/11/10,8,0
FCA3G7O1003,Caigual,F,F1xI,0.497,11,3/11/10,4/11/10,2,0
FCA3G7P1003,Caigual,F,F1,0.423,11,3/11/10,5/13/10,3,0
FCA3G7R1003,Caigual,F,I,0.8,11,3/11/10,2/13/11,12,0
FCA3K4V1003,Caigual,F,F1,0.286,11,3/11/10,8/13/10,6,0
FCA3K7Y1004,Caigual,F,F1xI,0.459,11,3/11/10,5/13/10,3,0
FCA3O4G1003,Caigual,F,F1,0.268,11,3/11/10,4/11/10,2,0
FCA3O4P1003,Caigual,F,F1xN,0.302,11,3/11/10,9/12/10,7,0
FCA3O7K1003,Caigual,F,F1,0.447,11,3/11/10,5/13/10,3,0
FCA3O7R1003,Caigual,F,F1,0.256,11,3/11/10,4/11/10,2,0
FCA3V8R1003,Caigual,F,F1xI,0.456,11,3/11/10,4/12/11,14,0
FCA4G8P1003,Caigual,F,F2,0.386,11,3/11/10,7/12/10,5,0
FCA4O8O1003,Caigual,F,F1,0.185,11,3/11/10,2/13/11,12,0
FCA4O8P1003,Caigual,F,F1xI,0.242,11,3/11/10,7/12/10,5,0
FCA5G7P1003,Caigual,F,F1,0.578,11,3/11/10,12/12/10,10,0
FCAX,Caigual,F,F1xI,0.582,11,3/11/10,3/11/10,1,0
MCA1P2P1003,Caigual,M,F1,0.437,11,3/11/10,7/12/10,5,0
MCA1P2P5P1003,Caigual,M,F1xN,0.227,11,3/11/10,3/11/10,1,0
MCA1P2R1003,Caigual,M,N,0.07,11,3/11/10,3/11/10,1,0
MCA1P2V1003,Caigual,M,F1xI,0.469,11,3/11/10,8/13/10,6,0
MCA1P2Y1003,Caigual,M,F1,0.356,11,3/11/10,5/13/10,3,0
MCA1P5P1003,Caigual,M,F1xI,0.448,11,3/11/10,9/12/10,7,0
MCA1P5R1003,Caigual,M,F1xI,0.587,11,3/11/10,5/13/10,3,0
MCA1P5V1003,Caigual,M,N,0,11,3/11/10,3/11/10,1,0
MCA1P5Y1003,Caigual,M,F1xI,0.452,11,3/11/10,5/13/10,3,0
MCA1R5G1003,Caigual,M,F1,0.312,11,3/11/10,5/13/10,3,0
MCA1R5P1003,Caigual,M,F1xI,0.522,11,3/11/10,3/11/10,1,0
MCA1R5V1003,Caigual,M,N,0.06,11,3/11/10,5/13/10,3,0
MCA1Y2G1003,Caigual,M,F1xN,0.257,11,3/11/10,7/12/10,5,0
MCA2O6O,Caigual,M,F1xN,0.065,11,3/11/10,4/11/10,2,0
MCA2P4P1003,Caigual,M,F1,0.386,11,3/11/10,3/11/10,1,0
MCA2P4R1003,Caigual,M,F1,0.155,11,3/11/10,9/12/10,7,0
MCA2P4V1003,Caigual,M,F1,0.38,11,3/11/10,1/14/11,11,0
MCA2P4Y1003,Caigual,M,F2,0.456,11,3/11/10,3/11/10,1,0
MCA2P7P1003,Caigual,M,F1xN,0.211,11,3/11/10,5/13/10,3,0
MCA2R4G1003,Caigual,M,F1xN,0.168,11,3/11/10,5/13/10,3,0
MCA2R4K1003,Caigual,M,F1,0.24,11,3/11/10,4/11/10,2,0
MCA2R4R1003,Caigual,M,F1,0.422,11,3/11/10,9/12/10,7,0
MCA2R4V1003,Caigual,M,F1,0.219,11,3/11/10,3/11/10,1,0
MCA2R4Y1003,Caigual,M,F1,0.36,11,3/11/10,3/11/10,1,0
MCA2R7G1003,Caigual,M,I,0.842,11,3/11/10,5/13/10,3,0
MCA2R7Y1003,Caigual,M,F1xI,0.589,11,3/11/10,5/13/10,3,0
MCA3G7O1003,Caigual,M,F1,0.278,11,3/11/10,1/14/11,11,0
MCA3P6K1003,Caigual,M,F1,0.301,11,3/11/10,8/12/10,6,0
MCA3R6R1003,Caigual,M,F1,0.067,11,3/11/10,3/11/10,1,0
MCA3R6V1003,Caigual,M,F1,0.452,11,3/11/10,5/13/10,3,0
MCA3R6Y1003,Caigual,M,F1xI,0.472,11,3/11/10,6/12/10,4,0
MCA4R5K1003,Caigual,M,F1xI,0.397,11,3/11/10,7/12/10,5,0
MCA4R5P1003,Caigual,M,F2,0.238,11,3/11/10,5/13/10,3,0
MCA4R5R1003,Caigual,M,F1,0.374,11,3/11/10,3/11/10,1,0
MCA5P6O1003,Caigual,M,F1,0.404,11,3/11/10,10/11/10,8,0
MCA5P6P1003,Caigual,M,F1,0.415,11,3/11/10,5/13/10,3,0
MCA5R6K1003,Caigual,M,F1,0.297,11,3/11/10,5/13/10,3,0
MCA5R6P1003,Caigual,M,F1xI,0.674,11,3/11/10,3/11/10,1,0
FCA1B8R1004,Caigual,F,F1xI,0.488,12,4/11/10,5/13/10,2,0
FCA1B8V1004,Caigual,F,U,0.379,12,4/11/10,6/14/11,15,0
FCA1G8B1004,Caigual,F,F1,0.301,12,4/11/10,4/11/10,1,0
FCA1K3O1004,Caigual,F,I,0.631,12,4/11/10,6/12/10,3,0
FCA1K3R1004,Caigual,F,F1xI,0.604,12,4/11/10,6/14/11,15,0
FCA1K8R1004,Caigual,F,F1xI,0.696,12,4/11/10,6/12/10,3,0
FCA1K8V1004,Caigual,F,F1,0.298,12,4/11/10,4/11/10,1,0
FCA1K8Y1004,Caigual,F,F1,0.434,12,4/11/10,4/11/10,1,0
FCA1O3G1004,Caigual,F,F1xN,0.138,12,4/11/10,5/13/10,2,0
FCA1O3K1004,Caigual,F,F1,0.287,12,4/11/10,5/13/10,2,0
FCA1O3O1004,Caigual,F,F1xI,0.472,12,4/11/10,9/12/10,6,0
FCA1O3P1004,Caigual,F,F1,0.351,12,4/11/10,6/14/11,15,0
FCA1O6G8B1005,Caigual,F,I,0.635,12,4/11/10,7/12/10,4,0
FCA1O6G8B1005,Caigual,F,F1xN,0.635,12,4/11/10,7/12/10,4,0
FCA1O8B1004,Caigual,F,F1xN,0.061,12,4/11/10,6/12/10,3,0
FCA1O8G1004,Caigual,F,F1,0.356,12,4/11/10,5/13/11,14,0
FCA1O8O1004,Caigual,F,F2,0.293,12,4/11/10,6/12/10,3,0
FCA1O8P1004,Caigual,F,F1,0.42,12,4/11/10,5/13/10,2,0
FCA1P3B1004,Caigual,F,F1,0.265,12,4/11/10,9/12/10,6,0
FCA2B6P1004,Caigual,F,F1,0.267,12,4/11/10,5/13/11,14,0
FCA2B6R1004,Caigual,F,F1xI,0.725,12,4/11/10,5/13/10,2,0
FCA2B6Y1004,Caigual,F,F2,0.375,12,4/11/10,4/11/10,1,0
FCA2G6B1004,Caigual,F,F1xI,0.67,12,4/11/10,3/13/11,12,0
FCA2K3G1004,Caigual,F,F1xI,0.534,12,4/11/10,6/12/10,3,0
FCA2K6G1004,Caigual,F,F1,0.362,12,4/11/10,4/11/10,1,0
FCA2K6K1004,Caigual,F,F1,0.124,12,4/11/10,5/13/10,2,0
FCA2K6O1004,Caigual,F,F1xN,0.227,12,4/11/10,5/13/10,2,0
FCA2K6V1004,Caigual,F,F1xN,0.249,12,4/11/10,5/13/10,2,0
FCA2O6K7O1004,Caigual,F,F1,0.398,12,4/11/10,5/13/11,14,0
FCA2P6G1004,Caigual,F,F1xN,0.098,12,4/11/10,2/13/11,11,0
FCA2R4V1004,Caigual,F,F1,0.396,12,4/11/10,6/14/11,15,0
FCA2R5B1004,Caigual,F,F1xN,0.065,12,4/11/10,11/12/10,8,0
FCA2R8B1004,Caigual,F,F1,0.342,12,4/11/10,4/11/10,1,0
FCA2V3R1004,Caigual,F,I,0.651,12,4/11/10,6/14/11,15,0
FCA2V3Y1004,Caigual,F,I,0.769,12,4/11/10,2/13/11,11,0
FCA2V5P1004,Caigual,F,F1xI,0.584,12,4/11/10,6/14/11,15,0
FCA2V5V1004,Caigual,F,F1,0.347,12,4/11/10,6/14/11,15,0
FCA2V8R1004,Caigual,F,F1,0.35,12,4/11/10,5/13/11,14,0
FCA2V8Y1004,Caigual,F,F2,0.46,12,4/11/10,5/13/10,2,0
FCA3B4O1004,Caigual,F,N,0,12,4/11/10,4/11/10,1,0
FCA3B4P1004,Caigual,F,F1,0.286,12,4/11/10,6/14/11,15,0
FCA3B4R1004,Caigual,F,F1xN,0.065,12,4/11/10,5/13/10,2,0
FCA3B4Y1004,Caigual,F,F1xI,0.51,12,4/11/10,1/14/11,10,0
FCA3B5B1004,Caigual,F,F1,0.492,12,4/11/10,5/13/10,2,0
FCA3B7O1004,Caigual,F,F1xN,0,12,4/11/10,6/12/10,3,0
FCA3B7P1004,Caigual,F,F1,0.14,12,4/11/10,5/13/10,2,0
FCA3B7R1004,Caigual,F,F1xI,0.574,12,4/11/10,6/12/10,3,0
FCA3G4B1004,Caigual,F,F1xI,0.385,12,4/11/10,4/12/11,13,0
FCA3G5G1004,Caigual,F,F1,0.32,12,4/11/10,4/11/10,1,0
FCA3G5R1004,Caigual,F,F1,0.414,12,4/11/10,7/12/10,4,0
FCA3K4G1004,Caigual,F,F1,0.423,12,4/11/10,2/13/11,11,0
FCA3K4K1004,Caigual,F,F1xI,0.72,12,4/11/10,7/12/10,4,0
FCA3K4O1004,Caigual,F,F1,0.45,12,4/11/10,9/12/10,6,0
FCA3K7G1004,Caigual,F,F1,0.141,12,4/11/10,7/12/10,4,0
FCA3K7K1004,Caigual,F,N,0.064,12,4/11/10,7/12/10,4,7
FCA3K8Y1004,Caigual,F,F2,0.416,12,4/11/10,2/13/11,11,0
FCA3O5B1004,Caigual,F,F1,0.351,12,4/11/10,2/13/11,11,0
FCA3O5G1004,Caigual,F,F2,0.335,12,4/11/10,12/12/10,9,0
FCA3O7O1004,Caigual,F,F1xN,0.24,12,4/11/10,4/11/10,1,0
FCA3R8K1004,Caigual,F,F1xI,0.419,12,4/11/10,6/12/10,3,0
FCA4B8P1004,Caigual,F,F1,0.176,12,4/11/10,9/12/10,6,0
FCA4K8G1004,Caigual,F,F1,0.075,12,4/11/10,8/12/10,5,0
FCA4K8K1004,Caigual,F,I,0.796,12,4/11/10,8/12/10,5,0
FCA4K8R1004,Caigual,F,F1,0.479,12,4/11/10,5/13/10,2,0
FCA4O8R1004,Caigual,F,F1,0.283,12,4/11/10,2/13/11,11,0
FCA4O8V1004,Caigual,F,F1xN,0.208,12,4/11/10,5/13/10,2,0
FCA4P8B1004,Caigual,F,F1,0.348,12,4/11/10,2/13/11,11,0
FCA5K7G1004,Caigual,F,F1xN,0.241,12,4/11/10,4/11/10,1,0
FCA5K7K1004,Caigual,F,N,0.048,12,4/11/10,4/11/10,1,0
FCA5K7O1004,Caigual,F,N,0,12,4/11/10,5/13/10,2,0
FCA5K7P1004,Caigual,F,I,0.743,12,4/11/10,6/12/10,3,0
FCA5O7Y1004,Caigual,F,N,0,12,4/11/10,8/13/10,5,0
FCA5O8V1004,Caigual,F,F1xI,0.56,12,4/11/10,4/11/10,1,0
FCA5P7B1004,Caigual,F,F1,0.39,12,4/11/10,4/11/10,1,0
FCA5P7G1004,Caigual,F,F2,0.254,12,4/11/10,5/13/10,2,0
FCA5P8B1004,Caigual,F,F1,0.302,12,4/11/10,4/11/10,1,0
MCA1P2O1004,Caigual,M,F1,0.205,12,4/11/10,4/11/10,1,0
MCA1P5O1004,Caigual,M,F1,0.373,12,4/11/10,5/13/10,2,0
MCA1R2G1004,Caigual,M,F1,0.159,12,4/11/10,5/13/10,2,0
MCA1R2P1004,Caigual,M,N,0,12,4/11/10,5/13/10,2,0
MCA1R5B1004,Caigual,M,F1,0.317,12,4/11/10,5/13/10,2,0
MCA1R5K1004,Caigual,M,F2,0.299,12,4/11/10,5/13/10,2,0
MCA1R5O1004,Caigual,M,F1xI,0.445,12,4/11/10,7/12/10,4,0
MCA1R5R1004,Caigual,M,F1,0.198,12,4/11/10,7/12/10,4,0
MCA1V2O1004,Caigual,M,F1,0.303,12,4/11/10,5/13/10,2,0
MCA1V2P1004,Caigual,M,N,0.057,12,4/11/10,4/11/10,1,0
MCA1Y2O1004,Caigual,M,F1,0.253,12,4/11/10,4/11/10,1,0
MCA1Y2R1004,Caigual,M,F1xI,0.482,12,4/11/10,4/11/10,1,0
MCA1Y5V1004,Caigual,M,F1,0.366,12,4/11/10,4/11/10,1,0
MCA2P4O1004,Caigual,M,F1,0.349,12,4/11/10,5/13/10,2,0
MCA2P7O1004,Caigual,M,I,0.755,12,4/11/10,6/12/10,3,0
MCA2P7V1004,Caigual,M,F2,0.261,12,4/11/10,4/11/10,1,0
MCA2P7Y1004,Caigual,M,N,0.056,12,4/11/10,4/11/10,1,0
MCA2R4P1004,Caigual,M,F1,0.279,12,4/11/10,5/13/10,2,0
MCA2R7P1004,Caigual,M,N,0,12,4/11/10,5/13/10,2,0
MCA2R7R1004,Caigual,M,F1,0.276,12,4/11/10,4/11/10,1,0
MCA2V7V1004,Caigual,M,U,0.393,12,4/11/10,6/12/10,3,0
MCA2Y4R1004,Caigual,M,F1xI,0.552,12,4/11/10,6/12/10,3,0
MCA2Y4Y1004,Caigual,M,F1xI,0.594,12,4/11/10,5/13/10,2,0
MCA2Y7Y1004,Caigual,M,F1xN,0.124,12,4/11/10,4/11/10,1,0
MCA3P6O1004,Caigual,M,F1,0.333,12,4/11/10,5/13/10,2,0
MCA3P6P1004,Caigual,M,F1,0.369,12,4/11/10,4/11/10,1,0
MCA3P6V1004,Caigual,M,N,0,12,4/11/10,4/11/10,1,0
MCA3P6Y1004,Caigual,M,F2,0.252,12,4/11/10,4/11/10,1,0
MCA3R6B1004,Caigual,M,F1,0.358,12,4/11/10,5/13/10,2,0
MCA3R6O1004,Caigual,M,F1,0.355,12,4/11/10,8/13/10,5,0
MCA3R6P1004,Caigual,M,F1,0.266,12,4/11/10,5/13/10,2,0
MCA3V6O1004,Caigual,M,I,0.698,12,4/11/10,5/13/10,2,0
MCA3V6R1004,Caigual,M,F1xI,0.611,12,4/11/10,5/13/10,2,0
MCA3V6V1004,Caigual,M,F1xN,0.281,12,4/11/10,5/13/10,2,0
MCA3V6Y1004,Caigual,M,F1,0.398,12,4/11/10,4/11/10,1,1
MCA3Y6B1004,Caigual,M,F1,0.271,12,4/11/10,4/11/10,1,0
MCA3Y6K1004,Caigual,M,F1xN,0.312,12,4/11/10,4/11/10,1,0
MCA3Y6V1004,Caigual,M,F2,0.252,12,4/11/10,5/13/10,2,0
MCA3Y6Y1004,Caigual,M,N,0,12,4/11/10,4/11/10,1,0
MCA4P5O1004,Caigual,M,N,0,12,4/11/10,4/11/10,1,0
MCA4P5P1004,Caigual,M,F1,0.463,12,4/11/10,8/13/10,5,0
MCA4P5R1004,Caigual,M,F1,0.34,12,4/11/10,5/13/10,2,0
MCA4P5V1004,Caigual,M,F1,0.379,12,4/11/10,7/12/10,4,0
MCA4P5Y1004,Caigual,M,F1,0.26,12,4/11/10,5/13/10,2,0
MCA4R5B1004,Caigual,M,F2,0.14,12,4/11/10,5/13/10,2,0
MCA4R5G1004,Caigual,M,N,0,12,4/11/10,7/12/10,4,0
MCA4R5O1004,Caigual,M,N,0,12,4/11/10,8/13/10,5,0
MCA4V5O1004,Caigual,M,F1xI,0.421,12,4/11/10,5/13/10,2,0
MCA4V5P1004,Caigual,M,F1xI,0.681,12,4/11/10,4/11/10,1,0
MCA4V5R1004,Caigual,M,F1xI,0.463,12,4/11/10,5/13/10,2,0
MCA4V5Y1004,Caigual,M,F1,0.335,12,4/11/10,6/12/10,3,0
MCA4Y5B1004,Caigual,M,F1xI,0.586,12,4/11/10,2/13/11,11,0
MCA4Y5G1004,Caigual,M,F1,0.231,12,4/11/10,4/11/10,1,0
MCA4Y5K1004,Caigual,M,F1,0.271,12,4/11/10,7/12/10,4,0
MCA4Y5O1004,Caigual,M,F1xN,0.138,12,4/11/10,5/13/10,2,0
MCA4Y5P1004,Caigual,M,F1,0.403,12,4/11/10,5/13/10,2,0
MCA4Y5R1004,Caigual,M,F1xI,0.365,12,4/11/10,7/12/10,4,0
MCA5P6R1004,Caigual,M,F1,0.339,12,4/11/10,4/11/10,1,0
MCA5P6V1004,Caigual,M,F2,0.49,12,4/11/10,11/12/10,8,0
MCA5P6Y1004,Caigual,M,I,0.633,12,4/11/10,4/11/10,1,3
MCA5R6O1004,Caigual,M,F2,0.379,12,4/11/10,5/13/10,2,0
MCA5V6O1004,Caigual,M,F1xI,0.58,12,4/11/10,7/12/10,4,0
MCA5V6P1004,Caigual,M,F1,0.32,12,4/11/10,7/12/10,4,0
MCA5V6R1004,Caigual,M,F1xI,0.283,12,4/11/10,4/11/10,1,0
MCA5V6V1004,Caigual,M,F1,0.376,12,4/11/10,8/12/10,5,0
MCA5Y6B1004,Caigual,M,F1xI,0.346,12,4/11/10,4/11/10,1,0
MCA5Y6G1004,Caigual,M,F1xN,0.197,12,4/11/10,8/13/10,5,0
MCA6B8P1004,Caigual,M,I,0.682,12,4/11/10,4/11/10,1,0
MCA6G8K1004,Caigual,M,F1xI,0.549,12,4/11/10,5/13/10,2,0
MCA6G8Y1004,Caigual,M,F1xN,0.244,12,4/11/10,4/11/10,1,0
MCA6K8G1004,Caigual,M,F1xI,0.308,12,4/11/10,5/13/10,2,0
MCA6R8K1004,Caigual,M,F2,0.475,12,4/11/10,9/12/10,6,0
MCA6V8K1004,Caigual,M,I,0.677,12,4/11/10,5/13/10,2,0
MCA6Y8G1004,Caigual,M,F1,0.324,12,4/11/10,6/12/10,3,0
FCA1B4N1005,Caigual,F,N,0,13,5/13/10,5/13/10,1,0
FCA1B8N1005,Caigual,F,N,0.049,13,5/13/10,5/13/10,1,0
FCA1G3N1005,Caigual,F,F1xN,0.06,13,5/13/10,5/13/10,1,0
FCA1G7N1005,Caigual,F,F1xI,0.538,13,5/13/10,5/13/10,1,0
FCA1K3N1005,Caigual,F,F1xI,0.419,13,5/13/10,6/14/11,14,0
FCA1K4N1005,Caigual,F,F2,0.398,13,5/13/10,1/14/11,9,0
FCA1K7N1005,Caigual,F,N,0,13,5/13/10,9/12/10,5,0
FCA1N3G1005,Caigual,F,F1,0.328,13,5/13/10,6/14/11,14,0
FCA1N3K1005,Caigual,F,N,0,13,5/13/10,7/12/10,3,0
FCA1N3N1005,Caigual,F,F2,0.545,13,5/13/10,6/12/10,2,0
FCA1N3O1005,Caigual,F,F1xN,0.175,13,5/13/10,7/12/10,3,0
FCA1N4V1005,Caigual,F,F1,0.274,13,5/13/10,5/13/10,1,0
FCA1N8K1005,Caigual,F,F1,0.248,13,5/13/10,5/13/10,1,0
FCA1O8R1005,Caigual,F,F1,0.287,13,5/13/10,6/12/10,2,0
FCA1O8Y1005,Caigual,F,F1xN,0.055,13,5/13/10,5/13/10,1,0
FCA1P3N1005,Caigual,F,F1,0.369,13,5/13/10,10/11/10,6,0
FCA1P7N1005,Caigual,F,F2,0.448,13,5/13/10,6/14/11,14,0
FCA1P8B1005,Caigual,F,F1xI,0.647,13,5/13/10,5/13/10,1,0
FCA1R3N1005,Caigual,F,F1xN,0.234,13,5/13/10,5/13/10,1,0
FCA1V3N1005,Caigual,F,F1xI,0.501,13,5/13/10,5/13/10,1,0
FCA1V4N1005,Caigual,F,F1,0.256,13,5/13/10,7/12/10,3,0
FCA1V8N1005,Caigual,F,F1xN,0,13,5/13/10,9/12/10,5,0
FCA1Y2O7R1005,Caigual,F,F1,0.26,13,5/13/10,5/13/10,1,0
FCA2B6N1005,Caigual,F,F1xI,0.592,13,5/13/10,1/14/11,9,0
FCA2G5N1005,Caigual,F,F1,0.295,13,5/13/10,11/12/10,7,0
FCA2K3N1005,Caigual,F,F2,0.344,13,5/13/10,11/12/10,7,0
FCA2K6Y1005,Caigual,F,I,0.634,13,5/13/10,6/14/11,14,0
FCA2N6B1005,Caigual,F,F1xN,0.064,13,5/13/10,5/13/10,1,0
FCA2N6K1005,Caigual,F,F1,0.442,13,5/13/10,11/12/10,7,0
FCA2N7P1005,Caigual,F,F1,0.506,13,5/13/10,6/12/10,2,0
FCA2O6B1005,Caigual,F,F1,0.282,13,5/13/10,5/13/10,1,0
FCA2O6K1005,Caigual,F,F1xN,0.28,13,5/13/10,5/13/10,1,0
FCA2O6P1005,Caigual,F,F1xN,0.073,13,5/13/10,5/13/10,1,0
FCA2O6V1005,Caigual,F,F2,0.513,13,5/13/10,5/13/10,1,0
FCA2O6Y1005,Caigual,F,F1xI,0.577,13,5/13/10,6/14/11,14,0
FCA2P3O1005,Caigual,F,F1,0.349,13,5/13/10,11/12/10,7,0
FCA2P5G1005,Caigual,F,F1xI,0.559,13,5/13/10,5/13/10,1,0
FCA2P6B1005,Caigual,F,F1,0.351,13,5/13/10,7/12/10,3,0
FCA2R8V1005,Caigual,F,F1xN,0.256,13,5/13/10,2/13/11,10,0
FCA2V8O1005,Caigual,F,F1xN,0.159,13,5/13/10,7/12/10,3,0
FCA2Y3O1005,Caigual,F,F1xN,0.06,13,5/13/10,6/12/10,2,0
FCA2Y3P1005,Caigual,F,N,0,13,5/13/10,5/13/10,1,0
FCA2Y5G1005,Caigual,F,F1xI,0.597,13,5/13/10,6/14/11,14,0
FCA2Y5K1005,Caigual,F,F1,0.278,13,5/13/10,1/14/11,9,0
FCA2Y8B1005,Caigual,F,F1xI,0.433,13,5/13/10,6/14/11,14,0
FCA2Y8G1005,Caigual,F,F1xN,0.055,13,5/13/10,6/12/10,2,0
FCA2Y8O1005,Caigual,F,F1xI,0.668,13,5/13/10,5/13/10,1,0
FCA3B5G1005,Caigual,F,N,0,13,5/13/10,5/13/10,1,0
FCA3B5N1005,Caigual,F,F1xI,0.387,13,5/13/10,5/13/10,1,0
FCA3B5V1005,Caigual,F,F2,0.344,13,5/13/10,7/12/10,3,0
FCA3B5Y1005,Caigual,F,F1xI,0.663,13,5/13/10,10/11/10,6,0
FCA3B8N1005,Caigual,F,F1,0.132,13,5/13/10,5/13/10,1,0
FCA3B8R1005,Caigual,F,F1xN,0.214,13,5/13/10,5/13/10,1,0
FCA3B8V1005,Caigual,F,F1,0.452,13,5/13/10,12/12/10,8,0
FCA3G5P1005,Caigual,F,F1xN,0.053,13,5/13/10,11/12/10,7,0
FCA3G8O1005,Caigual,F,F1,0.427,13,5/13/10,2/13/11,10,0
FCA3G8P1005,Caigual,F,F1,0.345,13,5/13/10,5/13/11,13,0
FCA3K4P1005,Caigual,F,F1,0.255,13,5/13/10,6/14/11,14,0
FCA3K4R1005,Caigual,F,F1,0.244,13,5/13/10,2/13/11,10,0
FCA3K4Y1005,Caigual,F,N,0,13,5/13/10,5/13/10,1,0
FCA3K5K1005,Caigual,F,F2,0.304,13,5/13/10,7/12/10,3,0
FCA3K5N1005,Caigual,F,F1xI,0.549,13,5/13/10,6/14/11,14,0
FCA3K5O1005,Caigual,F,F1,0.408,13,5/13/10,5/13/10,1,0
FCA3K7O1005,Caigual,F,F1xI,0.749,13,5/13/10,1/14/11,9,0
FCA3K7P1005,Caigual,F,F1xI,0.725,13,5/13/10,6/12/10,2,0
FCA3K7R1005,Caigual,F,F1,0.373,13,5/13/10,6/14/11,14,0
FCA3K7V1005,Caigual,F,F2,0.351,13,5/13/10,6/14/11,14,0
FCA3K8K1005,Caigual,F,F1,0.319,13,5/13/10,7/12/10,3,0
FCA3N4R1005,Caigual,F,F2,0.239,13,5/13/10,8/12/10,4,0
FCA3N4V1005,Caigual,F,F1xI,0.318,13,5/13/10,5/13/10,1,0
FCA3O4B1005,Caigual,F,F2,0.382,13,5/13/10,5/13/10,1,0
FCA3O4K1005,Caigual,F,F1,0.268,13,5/13/10,1/14/11,9,0
FCA3O4O1005,Caigual,F,F1,0.41,13,5/13/10,7/12/10,3,0
FCA3O4R1005,Caigual,F,F1xN,0.08,13,5/13/10,5/13/10,1,0
FCA3O4V1005,Caigual,F,F1xN,0.227,13,5/13/10,5/13/10,1,0
FCA3O4Y1005,Caigual,F,F1,0.191,13,5/13/10,5/13/10,1,0
FCA3O6N1005,Caigual,F,N,0,13,5/13/10,11/12/10,7,0
FCA3O7B1005,Caigual,F,F1xN,0.197,13,5/13/10,7/12/10,3,0
FCA3O7G1005,Caigual,F,F1xN,0.138,13,5/13/10,5/13/10,1,0
FCA3O7P1005,Caigual,F,F1,0.242,13,5/13/10,5/13/10,1,0
FCA3O7V1005,Caigual,F,F1,0.349,13,5/13/10,7/12/10,3,0
FCA3O7Y1005,Caigual,F,F1xN,0.216,13,5/13/10,11/12/10,7,0
FCA3O8N1005,Caigual,F,F1xI,0.477,13,5/13/10,6/14/11,14,0
FCA3O8R1005,Caigual,F,F2,0.267,13,5/13/10,9/12/10,5,0
FCA3P4B1005,Caigual,F,N,0,13,5/13/10,5/13/10,1,0
FCA3P4G1005,Caigual,F,F1xI,0.58,13,5/13/10,10/11/10,6,0
FCA3P7B1005,Caigual,F,F1,0.194,13,5/13/10,5/13/11,13,0
FCA3P7G1005,Caigual,F,F1,0.398,13,5/13/10,2/13/11,10,0
FCA3V5B1005,Caigual,F,F1xN,0,13,5/13/10,5/13/10,1,0
FCA3V5G1005,Caigual,F,F1,0.187,13,5/13/10,5/13/10,1,0
FCA3V5N1005,Caigual,F,F1xN,0.147,13,5/13/10,6/14/11,14,0
FCA3V5Y1005,Caigual,F,F1xN,0.054,13,5/13/10,5/13/10,1,0
FCA3Y5K1005,Caigual,F,F1xI,0.417,13,5/13/10,5/13/11,13,0
FCA4K5N1005,Caigual,F,F1xI,0.503,13,5/13/10,5/13/10,1,0
FCA4K6P8R1005,Caigual,F,I,0.671,13,5/13/10,6/14/11,14,0
FCA4K8O1005,Caigual,F,F1xI,0.33,13,5/13/10,5/13/10,1,0
FCA4K8P1005,Caigual,F,F2,0.468,13,5/13/10,5/13/10,1,0
FCA4K8V1005,Caigual,F,F1xI,0.594,13,5/13/10,5/13/10,1,0
FCA4K8Y1005,Caigual,F,F1xN,0.06,13,5/13/10,5/13/10,1,0
FCA4N5B1005,Caigual,F,F1xN,0.063,13,5/13/10,5/13/10,1,0
FCA4N5N1005,Caigual,F,F1,0.574,13,5/13/10,7/12/10,3,0
FCA4N6O1005,Caigual,F,F1,0.493,13,5/13/10,7/12/10,3,0
FCA4N8O1005,Caigual,F,F1,0.4,13,5/13/10,5/13/10,1,0
FCA4O8B1005,Caigual,F,F1,0.39,13,5/13/10,6/14/11,14,0
FCA4O8G1005,Caigual,F,F1xI,0.454,13,5/13/10,6/14/11,14,0
FCA4O8K1005,Caigual,F,F1xI,0.57,13,5/13/10,5/13/11,13,0
FCA4O8Y1005,Caigual,F,F1,0.449,13,5/13/10,5/13/10,1,0
FCA5B8G0905,Caigual,F,N,0,13,5/13/10,7/12/10,3,0
FCA5K6N1005,Caigual,F,N,0.152,13,5/13/10,5/13/10,1,0
FCA5K7R1005,Caigual,F,F1xI,0.646,13,5/13/10,6/14/11,14,0
FCA5K7V1005,Caigual,F,F2,0.337,13,5/13/10,7/12/10,3,0
FCA5K7Y1005,Caigual,F,N,0,13,5/13/10,5/13/10,1,0
FCA5N6V1005,Caigual,F,F1xN,0.213,13,5/13/10,5/13/10,1,0
FCA5N7K1005,Caigual,F,F1,0.132,13,5/13/10,7/12/10,3,0
FCA5O7B1005,Caigual,F,F1,0.324,13,5/13/10,1/14/11,9,0
