"V1","V2","V3"
2216,0.663695261441416,0.190318750627328
2217,0.615510008846657,0.153220875642915
2218,0.739253250633251,0
2219,0.719527080243224,0
2220,0.663001843591962,0.227797652062222
2221,0.647191199190211,0.0825543560472058
2222,0.835027384801943,0.253207405796462
2223,0.688824771129598,0
2224,0.681639177026568,0.13016915115159
2225,0.772027313612452,0.099274836414156
2226,0.712563444294251,0
2227,0.623308235932225,0.107762375883185
2228,0.705099075188926,0
2229,0.720764652788146,0
2230,0.573715307399126,0.144260842316711
2231,0.6296919633136,0.103694454584295
2232,0.696977231992271,0.191767231748567
2233,0.725337207718148,0.122553479155983
2234,0.622443037701447,0.103166843188684
2235,0.68894992936303,0.200808573230053
2236,0.569498231457931,0.0914783525726011
2237,0.787331028076471,0.218995394577814
2238,0.695213714599707,0.28264102983041
2239,0.676216058540902,0.13372118580446
2240,0.648272697644688,0.109587517704426
2241,0.634409818644062,0.143480712328218
2242,0.717902721411937,0.222533492041262
2243,0.658502663756831,0
2244,0.713944335168932,0
2245,0.768359768488449,0
2246,0.764229008012783,0.149749298896214
2247,0.646432234279717,0
2248,0.751518313126525,0
2249,0.667221063393121,0.0456411910212214
2250,0.66040955421066,0.0776338291039862
2251,0.673131878122246,0.160083951050282
2252,0.681993783234468,0
2253,0.622999913634251,0.0884648612338475
2254,0.630179450346642,0
2255,0.662126181095118,0.118878652837718
2256,0.623539843710306,0.131487791499274
2257,0.611864274336274,0.043550915598345
2258,0.706402800967072,0
2259,0.791208072346551,0
2260,0.635602140780387,0.13192922509552
2261,0.759872262600405,0.0616381976960868
2262,0.784372693422296,0
2263,0.7091370871897,0
2264,0.698459022039238,0
2265,0.66898296720293,0
2266,0.715454293509537,0
2267,0.66265630134884,0.130469760630724
2268,0.604360734710472,0.195688122052808
2269,0.728744400302817,0
2270,0.750537361334662,0.0507033056806272
2271,0.706100591019505,0.241435969373013
2272,0.664724794962129,0
2273,0.790105679467501,0
2274,0.67658359999482,0
2275,0.653912025943092,0
2276,0.651477061285805,0.141119002114848
2277,0.800142466876263,0.0361010416076852
2278,0.754598279832977,0.212975755480793
2279,0.656428333973977,0.106086063701911
2280,0.680436053398441,0.0971618707232665
2281,0.62094031336324,0
2282,0.604402147304186,0
2283,0.665615326755975,0.115602375534143
2284,0.674159366897251,0.171215709834842
2285,0.704741331630058,0.0535645074200163
2286,0.66018556523561,0.163539546946175
2287,0.762619226609982,0.239799480475748
2288,0.68787087715299,0.198973406044421
2289,0.721750036036278,0
2290,0.835662075923578,0
2291,0.724809197206548,0.220535908802867
2292,0.656353300481662,0.289861758155798
2293,0.869536448768842,0.190345427493268
2294,0.586453133680311,0.0654536941709317
2295,0.720901823239823,0.187101074885876
2296,0.65455644110839,0.119462907812163
2297,0.667265697991505,0.0464225239441547
2298,0.698417677260279,0
2299,0.747475822785293,0
2300,0.651706958474782,0.205597538652898
2301,0.630041045827291,0.273930043755123
2302,0.709066141373254,0.159663268025976
2303,0.72186636731364,0
2304,0.687356467996972,0
2305,0.645221374151131,0
2306,0.638895704766082,0
2307,0.612935174887101,0.22144141974396
2308,0.651342435553383,0
2309,0.812754730060213,0.209503690032135
2310,0.609259447554165,0.250963317413362
2311,0.7656896493912,0
2312,0.810639683193177,0.0531656826134011
2313,0.801581982149511,0
2314,0.601994279168041,0.227902562021973
2315,0.661816088795513,0
2316,0.611018585811448,0.172818335506915
2317,0.801149340229156,0.114725194902578
2318,0.725390242820262,0
2319,0.617735414574741,0
2320,0.661985596992466,0.097449649690133
2321,0.731852912518947,0
2322,0.757547909036258,0
2323,0.8894263321971,0.171091874289587
2324,0.650396152927076,0.230061679518448
2325,0.650811744934228,0.0817418613972162
2326,0.648091234908633,0.196352963136033
2327,0.605250958167178,0.267689250282707
2328,0.661601704543871,0
2329,0.691963387816202,0
2330,0.65478641883882,0.0698497090196576
2331,0.793162944213354,0
2332,0.669923444873247,0.0732345117172102
2333,0.670670511389328,0.187013723589982
2334,0.673881138108858,0.21547111636044
2335,0.642640807116773,0.184107073608974
2336,0.602418480000399,0.274350123751402
2337,0.670596713153529,0
2338,0.64394989804207,0.315487321955564
2339,0.851299351282164,0
2340,0.713330871487437,0
2341,0.646593979106037,0.107586969086375
2342,0.665054994114692,0.360874324630154
2343,0.739639904151484,0
2344,0.852272728772967,0.180330423185471
2345,0.705556808447645,0.143334175612783
2346,0.725555818946778,0
2347,0.789988938784324,0
2348,0.917979087794412,0.0432011393292997
2349,0.611885279436468,0.255074233600793
2350,0.700698300355216,0
2351,0.735340969504635,0.0283174299287347
2352,0.687738352651091,0
2353,0.726043643336857,0.212439856041096
2354,0.629924246926316,0.227589294758605
2355,0.697467470235691,0.119639284019363
2356,1,0
2357,0.681032884805484,0.14424706335827
2358,0.667088442158384,0
2359,0.626196459654113,0
2360,0.622423637755683,0
2361,0.662217365935229,0.126095124999199
2362,0.972392954262687,0
2363,0.658089700873467,0.28290039992788
2364,0.657051879681473,0.342336478954032
2365,0.648328243465635,0
2366,0.67229166220259,0.0222742471212759
2367,0.839073165238695,0
2368,0.749067546530892,0
2369,0.688228033851844,0.231546399157701
2370,0.77683262297249,0
2371,0.675586455034431,0.221195998496976
2372,0.656094306377907,0.11328153106875
2373,0.670967834436534,0.0602321068714073
2374,0.606018921719005,0.0797309476823299
2375,0.726552778188901,0.199894894448117
2376,0.605501688052622,0
2377,0.69065793690841,0
2378,1,0
2379,0.837302485752552,0.159616752490572
2380,0.760809537515939,0.150263833136394
2381,0.629369674754043,0.133972631360872
2382,0.629895372312649,0.251790383601033
2383,0.714791423388642,0.115731923497688
2384,0.656812430211732,0.199585373247675
2385,0.736672420948317,0
2386,0.702369327834946,0.0922727395072253
2387,0.710580372618014,0.116238577159691
2388,0.667213120379839,0
2389,0.712235459653262,0.0021232563378432
2390,0.758821624252497,0.133345031084468
2391,0.695765631918321,0
2392,1,0.273996721592814
2393,0.625603620611508,0
2394,0.751577381643991,0.0850638475135066
2395,0.661266493078652,0
2396,0.682256193577179,0
2397,0.702618458770964,0.135580940870508
2398,0.609482306632138,0.105395446323946
2399,0.851973828256607,0.150016880507683
2400,0.742917402105822,0
2401,0.717696495747737,0
2402,0.694620593386073,0
2403,0.662849441572708,0.239044696952728
2404,0.820590575161097,0.104334644794755
2405,0.662050825615643,0.264742415899564
2406,0.880014232633935,0
2407,0.703879272456738,0.166752368166141
2408,0.715043585347138,0
2409,0.732310875100297,0.00824031509886034
2410,0.687391389998473,0
2411,0.631432256301895,0.1827849446823
2412,0.93080475181208,0
2413,0.652350573113142,0.246785943044732
2414,0.705438968620716,0
2415,0.669339494303447,0.159488015321701
2416,0.622163913914936,0
2417,0.695501551084577,0
2418,1,0.105344418372886
2419,0.611277113292163,0.204017117868553
2420,0.617687853472975,0
2421,0.937801171799499,0
2422,0.567104157460725,0.0393371136365719
2423,0.669027340355284,0
2424,0.690330485854965,0.244577563217518
2425,0.711664164980154,0
2426,0.708575647537215,0.149012809787352
2427,0.665994261912657,0.114985704766218
2428,0.674723555078547,0.2444777530908
2429,0.584862928277856,0.242659650138081
2430,0.696828768133482,0.0886754929031743
2431,0.656422963298528,0
2432,0.786049440930882,0.153960928554385
2433,0.834033011225933,0.0433692538750775
2434,0.620928604184377,0
2435,1,0
2436,0.677324891536007,0.241164448886783
2437,0.633974236159601,0.225221682177633
2438,0.654166912589613,0
2439,0.64947022516468,0
2440,0.716369297899839,0.281294051506542
2441,0.692023730246345,0.0695557301172126
2442,0.668593770887872,0.250640823890654
2443,0.635036171450685,0.145133162448213
2444,0.718309827286756,0
2445,0.647179657356629,0.157450651043153
2446,0.697056425720486,0.16324179337123
2447,0.647212992316395,0
2448,0.635055093899297,0.185590912690016
2449,0.638934426318879,0.0973976008609757
2450,0.655170678856981,0
2451,0.732333857030467,0
2452,0.642756279132279,0.182597685151143
2453,0.671715481662829,0.293246038216339
2454,0.569495846035074,0.16941029571916
2455,0.942580962938812,0
2456,0.651032842708272,0.0792363967457197
2457,1,0
2458,0.807766254470897,0.295830156750878
2459,0.70790096746263,0
2460,0.593085780478747,0.122428550773814
2461,0.63186459486442,0
2462,0.703701421399196,0
2463,0.781528896606037,0.259616107225087
2464,0.854220436108642,0.175522993687031
2465,0.741628075362153,0
2466,0.600401243587025,0.215658330612206
2467,0.634737314987935,0.223803313398432
2468,0.663448882635927,0
2469,0.733789160888018,0.199081805916728
2470,0.695008346999306,0
2471,0.653509963194202,0.202573463239502
2472,0.865309339389566,0.0367490659647166
2473,0.646136011763488,0.107145805502334
2474,0.716813833107448,0
2475,0.73524701126867,0.196269851306018
2476,0.645806399565477,0.280538958115365
2477,0.649449195302941,0
2478,0.644256199886246,0.204627236397461
2479,0.650943691333963,0.33087138136951
2480,0.640284447116154,0.0166243228231856
2481,0.628024373644543,0.224269215474546
2482,0.606848335632198,0.259098764356677
2483,0.585938607632273,0.0727768951514159
2484,0.653524557784334,0
2485,0.728695930482164,0.288339340178015
2486,0.670837495101839,0.224128507775759
2487,0.736804543850391,0.109834555378923
2488,0.681040699497068,0.0146693485382774
2489,0.665642501472458,0.111562158440962
2490,0.754255565620973,0
2491,0.705272365573936,0
2492,0.73825252558741,0
2493,0.91045415657124,0.169543602486215
2494,0.598972592058893,0
2495,0.787056927656014,0
2496,1,0
2497,0.759960316237932,0
2498,0.636281125290455,0.0359074404171047
2499,0.698069319142367,0
2500,0.660136234292617,0
2501,0.756053567627582,0.155718500430932
2502,0.644155027426303,0.288054349290412
2503,0.644595202797124,0
2504,0.665083144325514,0.0799462587751686
2505,0.690058996209446,0
2506,0.685445677009288,0.211334223621798
2507,0.740439054877971,0
2508,0.642873380848258,0.295999871679814
2509,0.592859074096513,0.129674910411044
2510,0.815993692284792,0.136391502075101
2511,0.602817055545562,0.176235776603113
2512,0.752160280369373,0.0933255437004321
2513,0.644605858646477,0.193161012659708
2514,0.717091331779834,0.178998189534403
2515,0.688866795011481,0.0535491321853997
2516,0.76175917994705,0.125856777208631
2517,0.622015915615535,0.0833856322618935
2518,0.72701450532821,0
2519,0.705535278366116,0
2520,0.806836095469066,0.0473056427246915
2521,0.607969928193728,0.0220831243603909
2522,0.757670109675249,0.187745664818799
2523,0.65362862548322,0.114036730964463
2524,0.585170514432314,0.31024364260491
2525,0.648351343084893,0.154983708226051
2526,0.74300306615314,0
2527,0.70059558923549,0
2528,0.785202119586046,0
2529,0.614432145309797,0.261273729436908
2530,0.766167521675674,0.30931823683046
2531,0.765877767105499,0.0892646457945423
2532,0.654266742764842,0.0277463229347356
2533,0.626689368077617,0.261861284362744
2534,0.619363157771138,0.259311349859314
2535,0.728449010064739,0.169783224653188
2536,0.704652895649552,0.0737512712757103
2537,0.73415884800144,0.199882280258417
2538,0.611579374187273,0.0975204353396941
2539,0.696052422688664,0
2540,0.749625788818801,0
2541,0.732068098627009,0.255384210332646
2542,0.821319467914038,0
2543,0.698143365829005,0
2544,0.65162177875614,0
2545,0.738539133620129,0
2546,0.608555913231179,0.139723598660874
2547,0.796956584112807,0
2548,0.838098125687994,0
2549,0.676295597547889,0
2550,0.688823200920413,0.0445343807655747
2551,0.60804512762628,0.0874597420925752
2552,0.636569891311424,0.298000830045822
2553,0.618159272887261,0.184580648416469
2554,0.613827451911098,0.185070531112777
2555,0.641840863425347,0.123340972809876
2556,0.615341225317135,0
2557,1,0
2558,0.635576476300639,0.219977934274682
2559,0.675886518938644,0
2560,0.606998517271914,0.285560260970355
2561,0.662994478265915,0.103517814878151
2562,0.654522259973548,0
2563,0.655071130031461,0
2564,0.828690974966502,0.230131160087251
2565,0.635858455226546,0.00821646094764049
2566,1,0.223356146810289
2567,0.773360379195319,0
2568,0.683364775698306,0
2569,0.698969202107168,0
2570,0.695081035348097,0.147083231403501
2571,0.666407725064849,0.11105853011322
2572,0.615611206113313,0.126165570198373
2573,0.659936189343418,0.0855032042365185
2574,0.790682825426411,0
2575,0.774794823118196,0.033113862660592
2576,0.568983860402747,0.21708414082628
2577,0.635384903935786,0
2578,0.609521334224129,0
2579,0.678336816079354,0.00294220305427136
2580,0.642680515037175,0
2581,0.921575622665014,0
2582,0.790832804820865,0
2583,0.716988576351163,0
2584,0.770286678588756,0.0104430252053985
2585,0.745270069112882,0
2586,0.825621855675836,0.0502273322758077
2587,0.703612666261729,0
2588,0.608443896146545,0.268355959077314
2589,0.659760605119037,0.0927929636252912
2590,0.641879318946753,0.192762438625293
2591,0.729125110911298,0
2592,0.6287129663118,0.305950857664548
2593,0.684784074880957,0.249413820100043
2594,0.659737072900244,0.141516622519541
2595,0.643320938884834,0
2596,0.64276166389629,0.0476441351601935
2597,0.659811079980446,0.258676511953538
2598,0.654753276015679,0
2599,0.711892453567407,0
2600,0.74500118676873,0.133842619198656
2601,0.652192061115613,0
2602,0.585262996727734,0
2603,0.721176495362585,0
2604,0.725496197086956,0
2605,0.587595324896648,0
2606,0.60518713003751,0.190585133997698
2607,0.665689547350618,0.288390269044784
2608,0.68698132164802,0
2609,0.71043734182949,0
2610,0.600114265152311,0
2611,0.652340995457688,0.0439030860848118
2612,0.662633702797436,0.285501636631703
2613,0.644004108942303,0.237771963694598
2614,0.670731757298034,0.0269484293495908
2615,0.63821859951926,0.232552122086101
2616,0.66132765207995,0.0776637420535751
2617,0.574510658192628,0
2618,0.646100885398751,0
2619,0.697468626711295,0.108717847871208
2620,0.606865210248855,0.182683937307051
2621,0.696246307994697,0.10972542607516
2622,0.704193577758088,0.267477141753306
2623,0.656727653915974,0
2624,0.693036469514721,0.169154972288426
2625,0.649704406004202,0.32192336679795
2626,0.688935994906168,0.325557361735253
2627,0.661939659390401,0.165796047385911
2628,0.698923890353066,0.0855495393356135
2629,0.837460758530161,0
2630,0.608680853490287,0.210611824577303
2631,0.652010912688259,0.152148684873565
2632,0.664242677520731,0
2633,0.670618206534726,0.0882115659706335
2634,0.635953228477382,0.334367908215805
2635,0.61682596703616,0
2636,0.677393846355901,0.192586872050125
2637,0.689118652127691,0.22054817503406
2638,0.749297528111505,0
2639,0.815372555312926,0
2640,0.758807995945733,0
2641,0.606522445563588,0.206947335368582
2642,0.724399786478863,0.0577453006822999
2643,0.801812397199148,0
2644,0.67050994665287,0.133753842197446
2645,0.687975886895577,0
2646,0.831869662545253,0
2647,0.630816259219143,0.0332621023086417
2648,0.66804684367519,0.1682620646029
2649,0.738234882671571,0.169318178183103
2650,0.657619258621624,0.265393625056578
2651,0.61371658158644,0
2652,0.633507489554137,0
2653,0.850507413137129,0
2654,0.690277323379033,0
2655,0.62949060593798,0
2656,0.715898901822176,0.191613563131567
2657,0.748500757170299,0
2658,0.62516170045553,0.216874310968695
2659,0.622623155278264,0
2660,0.69730799015235,0.230445254170476
2661,0.676524936774214,0.0114023348613423
2662,0.662643453621743,0
2663,0.785360784784015,0
2664,0.606591840444823,0.199650538053536
2665,0.710789821359218,0.206892056786587
2666,0.753881794254704,0
2667,0.693093950632532,0.304495190577245
2668,0.791818054771498,0.215897050247789
2669,0.637288200919547,0.265534704249402
2670,0.721067407340139,0.177391789833308
2671,0.656609297170652,0
2672,0.621434911808421,0
2673,0.730505648836294,0
2674,0.685199589524912,0
2675,0.571941175713389,0.102401340015002
2676,0.748017729468029,0
2677,0.649525830640142,0.246324881571789
2678,0.63378844832562,0.192891305718442
2679,0.68161122146353,0.140919775294872
2680,0.786660946368055,0
2681,0.629921275079628,0
2682,0.624655045966817,0
2683,0.676827531554224,0.159724274334885
2684,0.673664939328889,0.119754342527398
2685,0.650466192221173,0.0577503440051894
2686,0.649420805947929,0.178582323274362
2687,0.636639070902083,0.201368370490664
2688,0.705016006035235,0
2689,0.734854306224258,0
2690,0.614798177925286,0.123166483404217
2691,0.615598135121318,0.213170766046981
2692,0.895651393251617,0
2693,0.670779065194585,0.262069882108089
2694,0.694222421459105,0.114492478369984
2695,0.765953107147828,0
2696,0.641537308045537,0.283532852721585
2697,0.707797160707063,0
2698,0.67185658114152,0.157643978632757
2699,0.679525080956752,0
2700,0.628352189021836,0.241163134985191
2701,0.854896000949556,0
2702,0.723430903342901,0.00221173807335753
2703,0.663027823018718,0.187552473704742
2704,0.729270664738195,0
2705,0.620282161085478,0.171694647745181
2706,0.561903805393948,0.0167993820030011
2707,0.622942923388157,0
2708,0.662896930623816,0.0360098619994177
2709,0.580375093590338,0.145133236727243
2710,0.685196858659044,0.00591926853522969
2711,0.667779922218081,0.258092156420117
2712,0.622200601120515,0.172459025670619
2713,0.635320070492449,0
2714,1,0
2715,0.575451217118627,0.273118996532912
2716,0.668706633343702,0.162321808928024
2717,0.689489592843088,0
2718,0.82596373314369,0
2719,0.657625177664985,0.26332890491203
2720,0.627379778773624,0
2721,0.746751747775856,0.0392561551141926
2722,0.859859652097621,0
2723,0.615176679330543,0.00545181980229212
2724,0.653878711604791,0
2725,0.606938195104261,0.2557557098988
2726,0.6351966636609,0.248386241303883
2727,0.774645080846615,0
2728,0.672950050336781,0.299698195840552
2729,0.831845432934246,0
2730,0.713646864690395,0.203424586323217
2731,0.805717726274124,0.136010247441424
2732,0.673809838087043,0.269634421044048
2733,0.689527534995957,0.270990621829203
2734,0.612801567166694,0.214772574912603
2735,0.603979871412023,0.269012137552992
2736,0.651150731626638,0.296751463843325
2737,0.731063927306651,0
2738,0.770017396854229,0.173771947265011
2739,0.950684009550075,0
2740,0.605044368472532,0.131667501837731
2741,0.708179701939268,0.224160852093166
2742,0.689609318653454,0.14786158448102
2743,0.683205536826679,0.240014778491917
2744,0.674522846898983,0.0809344490341318
2745,0.604737645051251,0
2746,0.713069106093021,0.207894414535001
2747,0.714007733160031,0
2748,0.582421881046734,0
2749,0.595398311874506,0.216768525238051
2750,0.722311392172812,0
2751,0.637337010928988,0
2752,0.793714331882349,0
2753,0.805735549464019,0
2754,0.598290895970261,0.0324562607076522
2755,0.802056508463582,0.212183293605729
2756,0.817796014786518,0
2757,0.629825900421244,0.00365064470875342
2758,0.662140946319373,0.0591389761662188
2759,0.669921754281489,0.207481982776176
2760,0.781976173303688,0.243348827042018
2761,0.639773090603587,0.192533103552822
2762,0.661136578342599,0
2763,0.662359169965659,0.280004639154408
2764,0.742773707499435,0.373366000844774
2765,0.695525042419397,0.263021935468422
2766,0.58835789044735,0.243880526197616
2767,0.713082737063769,0.160551131734409
2768,0.781606294407589,0.1482080606344
2769,0.735908684768499,0
2770,0.631455366980259,0
2771,0.680645242295107,0.128020026708367
2772,0.696490192569599,0.0615091898972814
2773,0.793754254885489,0.243047307957239
2774,0.665808708597382,0.105994401447037
2775,0.612107508641963,0.0986172324238468
2776,0.603846206570223,0
2777,0.675063822709683,0
2778,0.620996998641575,0.223618895867403
2779,0.743465890423353,0.138797254775425
2780,0.707125609572039,0
2781,0.659868108494415,0.117957082959057
2782,0.666616629493173,0
2783,0.717714647138217,0.256089392182242
2784,0.737657598083308,0
2785,0.711259093023313,0.0704917327903693
2786,0.692543597818749,0.294321530393912
2787,0.743642393468926,0.0994702152772618
2788,0.690387223916169,0
2789,0.619428139608066,0.0153715983079065
2790,0.717703763736205,0.220381491207483
2791,0.732538708561178,0.0558861080183739
2792,0.767957494561944,0
2793,0.759639384467222,0
2794,0.68504403114372,0.177970098072081
2795,0.746470997108191,0.297245361336034
2796,0.588234399542171,0
2797,0.680786262806177,0
2798,0.69828688795728,0.233255545262854
2799,0.663221724661906,0
2800,0.701701951487334,0.207797575496303
2801,0.752527497839766,0.0485974142132507
2802,0.672234213295622,0.235332950303695
2803,0.655203944116868,0.328052647096178
2804,0.714470060894199,0
2805,0.604136237661459,0.256381320420329
2806,0.626691004397539,0.0447216394372169
2807,0.656490497243552,0
2808,0.727975147151708,0.159326151449686
2809,0.647717514385878,0.155948367694333
2810,0.647424285435505,0.179452747577391
2811,0.756801145384296,0
2812,0.729263314638687,0.0723243736941195
2813,0.695593659125822,0.119306832064379
2814,0.728937325938429,0.200298322444626
2815,0.745354537595977,0.15183617469886
2816,0.66540384710388,0.205583073500206
2817,0.627955074183954,0.181689318870402
2818,0.691038522820986,0.122964923199426
2819,0.649247214930979,0.258525054192651
2820,0.783338523474595,0.186374189279239
2821,0.678503247313951,0.245552927602018
2822,0.646025599421525,0.198948294352775
2823,0.595312042261874,0.0979301629980411
2824,0.648095705459295,0.0514939615178731
2825,0.709299535772622,0.186538634588308
2826,0.707875633999605,0.124879096216441
2827,0.749741802502363,0
2828,0.766709349220203,0
2829,0.70778695511953,0.173799787660109
2830,0.667756407003813,0.00091094491195317
2831,0.693855865292741,0
2832,0.620523988033022,0
2833,0.784656378469577,0.130529197518509
2834,0.702732949975715,0.0616699136558779
2835,0.550726162683969,0.178251087953137
2836,0.621848078054219,0.172743837537646
2837,0.736773083054769,0.165513566494014
2838,0.675976869784006,0.111233241684502
2839,0.826793131003566,0
2840,0.667903390788543,0
2841,0.663794980892816,0.0677008878150075
2842,0.794023739662201,0
2843,0.709064804683916,0.259022870010122
2844,0.807863597057853,0
2845,0.794632849688616,0.122988745730821
2846,0.687065047100027,0.221341191382585
2847,0.681522351448603,0.00858996659200136
2848,0.759195970463855,0
2849,0.662305427768075,0
2850,0.650164374639346,0.159249466374774
2851,0.71937062798319,0.214296655761902
2852,1,0
2853,0.620198260726989,0
2854,0.589660111362331,0.154797511885939
2855,0.644388335981271,0
2856,0.77414354190229,0
2857,0.727173711472808,0.18908031284042
2858,0.618316270781935,0.110321217246526
2859,0.725816934586798,0
2860,0.777348821690186,0
2861,0.63575367427884,0
2862,0.725181819438461,0.112297119741593
2863,0.814472405866014,0.155282060803568
2864,0.671928427129355,0.195007825591782
2865,0.614799725062034,0
2866,0.64774986787977,0.186410322352857
2867,0.670598663813919,0.229376220797751
2868,0.61862647931344,0.113734075400684
2869,0.709206451576711,0
2870,0.64775931158821,0.107558554856477
2871,0.678920842798907,0
2872,0.722152834934632,0.243823183577578
2873,0.845324630468719,0
2874,0.646040542112997,0.280080178186041
2875,0.635341141035309,0
2876,0.582893816487131,0
2877,0.672448937455364,0.148033804295729
2878,0.659203439273881,0.0927391764395163
2879,0.588014996985151,0.286032119555771
2880,0.727233973244301,0.0335718329931752
2881,0.747545654981934,0.173522785640119
2882,0.640547431696444,0
2883,0.638363134401718,0.135274971842052
2884,0.624320780943757,0
2885,0.608943222890847,0.142589415409912
2886,0.892557993020175,0.0263897257224564
2887,0.628965800106585,0.31397593701369
2888,0.746004494649166,0
2889,0.668820061178161,0.140472596185574
2890,0.610072054627024,0.0078817906386984
2891,0.72487809150659,0.203627342970298
2892,0.678786341018789,0.168551076458489
2893,0.668792598198179,0
2894,0.708947680329141,0
2895,0.683654126987026,0.0819202422862261
2896,0.632965146952853,0
2897,0.629883769879662,0.291742346378218
2898,0.885148108764749,0.0442140857253813
2899,0.645278637628448,0.271547329788727
2900,0.665217290557684,0
2901,0.681971833467095,0.190857326952982
2902,0.788034856530885,0
2903,0.638278009329917,0
2904,0.721798688566745,0.0433113147443874
2905,0.654604922112134,0.120146081839916
2906,0.573207148061914,0.301379198924476
2907,0.6095270740077,0.252714690651726
2908,0.613109131644716,0.121954621227322
2909,0.771276607588648,0
2910,0.635022421386939,0.16846592155179
2911,0.624928648205567,0
2912,0.626348750413835,0
2913,0.727008490296012,0
2914,0.624553874809596,0
2915,0.617575922342416,0.0311169508475714
2916,0.687239709969267,0.22684621793506
2917,0.782813110303138,0.149497831180864
2918,0.670617696154878,0.2132936831392
2919,0.739981121175348,0
2920,0.683167268831774,0.143032075916444
2921,0.67764012792876,0
2922,0.646148648542131,0.257698969938822
2923,0.834925136162606,0
2924,0.686175225986867,0
2925,0.622771517561574,0.0894870984077171
2926,0.675573855271859,0.188714294100009
2927,0.775290040980098,0.0998594732334619
2928,0.648691686657436,0
2929,0.654660972514689,0.258692511075379
2930,0.789125282061951,0
2931,0.628116249192465,0
2932,0.85478420737602,0.0568061051480786
2933,0.582875473370509,0.111272076360029
2934,0.639716214977777,0.216548359570874
2935,0.71031181411264,0.0852959269483392
2936,0.75592288659871,0
2937,0.681757422991608,0.0597320951228952
2938,0.715708136952391,0.198780675966052
2939,0.692854764226746,0
2940,0.686785776717098,0
2941,0.669996243200977,0.282276186551925
2942,0.685652664495892,0
2943,0.735152793975645,0
2944,0.735960122187957,0
2945,0.747914720647359,0.221921083496218
2946,0.602640366760891,0
2947,0.753792039909719,0
2948,0.668543503953637,0.252246284306974
2949,0.732077121483454,0.129838017205478
2950,0.664380058332064,0
2951,0.81737912372197,0.093813031220463
2952,0.724145570997669,0.026845803049997
2953,0.678213110345875,0
2954,0.585642144448116,0.268383729811875
2955,0.600831308180706,0.156663971903381
2956,0.624341086921318,0.102735468975776
2957,0.613907580439357,0.0951244473625701
2958,0.783295496183711,0
2959,0.712511703874622,0
2960,0.89390104028762,0
2961,0.627728211767202,0.124551581062823
2962,0.716063867283868,0
2963,0.580344764402455,0.20539522015954
2964,0.653705842034925,0.121604813278405
2965,0.690721295254765,0
2966,0.672748787239979,0.197915640458132
2967,0.664061176880405,0
2968,0.661676891615811,0
2969,0.597674168212075,0.205080389902879
2970,0.708113701372642,0.230114274265185
2971,0.897781928373627,0
2972,0.679790780635088,0.167550598803459
2973,0.746556492422016,0
2974,0.665955991160747,0.288485930841053
2975,0.632971712988918,0.166007099530359
2976,0.667033397424345,0.221451136068296
2977,0.793138094586498,0
2978,0.590259068475679,0.300847584225973
2979,0.633755307234782,0.134914146216082
2980,0.752618389214367,0.0590009778733269
2981,0.787117211891744,0.229938755903334
2982,0.610209758502481,0.217457175555956
2983,0.610542483894227,0.0588572160292194
2984,0.736001079268267,0
2985,0.665214604627278,0
2986,0.760546902936124,0.065278937026499
2987,0.792665565469442,0
2988,0.653809732866216,0
2989,0.669803380671753,0
2990,0.653259989636813,0
2991,0.633826785067827,0.07924940908462
2992,0.7132229099879,0
2993,0.647029242883483,0.0891985517015794
2994,0.663108017628722,0
2995,0.763330261011199,0
2996,0.69699330073354,0
2997,0.682458871410316,0
2998,0.664405214256963,0
2999,0.684799549178927,0.0134020619016932
3000,0.655260916193965,0.245098919639949
3001,0.626292361573542,0.0856529406396646
3002,0.646153711441985,0.194254105904003
3003,0.726125430982789,0
3004,0.651449084457592,0
3005,0.640234363477454,0.179109824873533
3006,0.793652203390818,0
3007,0.645017488466423,0
3008,0.584666342369806,0.161995302566189
3009,0.693302016794972,0.203372471377737
3010,0.621546309564112,0.197309822984771
3011,0.620513482578686,0.323099715759544
3012,0.653677077461337,0.219365182605452
3013,0.6373831919855,0.291949635094693
3014,0.623564539129958,0.139550833386743
3015,0.831677708497674,0.254907032344272
3016,0.874664811223954,0
3017,0.626471960982642,0
3018,0.844795460197794,0.269368018177097
3019,0.762507964313694,0
3020,0.692051360209174,0
3021,0.771191712785491,0
3022,0.683963036216413,0
3023,0.635112833003426,0.140505782083258
3024,0.569248745229326,0.263281567963901
3025,0.643890056344072,0.165437786520722
3026,0.649444376493075,0
3027,0.752555462760331,0.0739073528600204
3028,0.934059920270612,0
3029,0.672813164192139,0.242682728963437
3030,0.609761453231969,0.0726943505601857
3031,0.702099692734803,0.155354898904957
3032,0.715958759917058,0
3033,0.75656215727473,0
3034,0.623441785367002,0
3035,0.693161054567245,0.360829783106022
3036,0.745266660346994,0
3037,0.810270366060351,0
3038,0.638988851966958,0.29704057908185
3039,0.631347437253403,0.10210543064933
3040,0.666163420561694,0.0956503538116505
3041,0.645085455813422,0.280630686481839
3042,0.645739987292752,0
3043,1,0.0015312697666869
3044,0.747004612072923,0.172799230927983
3045,0.650108091805191,0
3046,0.737387123529394,0.279249113331429
3047,0.820443828723925,0
3048,0.663535626011216,0.00564744699181894
3049,0.744507989771485,0.286092897558905
3050,0.614945850818424,0.274721276908918
3051,0.757723523062171,0.0908240116240267
3052,0.724257000001557,0.277566637347986
3053,0.61962992332296,0
3054,0.639397903920258,0.0248734507254965
